gene	log2PAO1A1	log2PAO1A2	log2PAO1A3	log2PAO1B1	log2PAO1B2	log2PAO1B3	log2PAO1C1	log2PAO1C2	log2PAO1C3	log2mutSA1	log2mutSA2	log2mutSA3	log2mutSB1	log2mutSB2	log2mutSB3	log2mutSC1	log2mutSC2	log2mutSC3
PA4637_i_at	0.463624872	-0.188994695	-0.107896697	-0.506489586	0.134741159	-0.621885485	0.27133499	0.212540729	0.322862972	0.007204056	-0.11790614	0.049931746	-0.0434874	-0.391676288	-0.271161222	0.328565708	-0.151618011	0.036352276
PA1368_at	0.005579799	0.185180933	0.131286877	0.068742063	0.563656917	-0.044571378	-0.297669499	-0.016964899	-0.193041562	0.076610453	0.602596902	-0.276356735	0.275812585	-0.524858841	-0.14209127	0.567282635	-0.454172176	-0.25645141
PA0381_thiG_at	0.241539141	0.473584472	0.307974791	0.401696628	0.789343924	-0.861029445	0.06695533	-0.967258807	0.143793779	0.182641663	-0.127860167	-0.521902636	0.629735762	-0.723336133	-0.332097468	0.533062773	0.134845758	0.286777764
ig_5992382_5991130_at	0.098460093	-0.394828335	-0.045275431	-0.073538488	0.309440565	0.042400405	0.187114661	-0.026522082	0.218517472	-0.064110868	0.22436246	0.255043025	-0.159235913	-0.326187403	-0.06049513	0.204665009	-0.038457953	-0.256610193
PA2665_at	0.130996554	-0.496986295	-0.071387921	-0.00779622	0.05927259	0.329449526	0.397776444	0.522060617	0.292473791	0.121913236	0.230504477	0.078204104	0.048958285	0.001141072	0.12045969	0.38801955	-0.103181696	-0.267347399
PA1114_at	0.449912959	0.078775832	0.38344612	-0.448383787	0.5905182	-0.088651562	0.090435654	-0.732012881	0.361574213	0.003723008	-0.551511788	-0.305178175	0.084885771	-0.107518382	0.361457476	-0.070203023	0.784326227	-0.052031324
PA0353_ilvD_at	-0.241091131	0.1371452	0.250784925	-0.326573233	0.550931666	0.083882657	0.456127021	0.349767401	0.032026728	0.488143428	0.177624936	-0.086034863	-0.373545199	-0.223506486	0.111846632	0.607051348	-0.222942967	0.276264152
PA5108_at	0.312116432	0.532406728	0.141431863	-0.922363222	0.23024375	-0.54611476	0.14855334	-0.416282834	0.13367243	0.305238449	-0.825248269	-0.297266767	-0.489007499	-0.273926585	-0.2817885	0.218874047	0.384743165	0.333286554
PA2053_cynT_at	-0.602580358	-0.390236144	0.087902389	0.259847969	0.044963432	0.049974459	0.248574981	-0.048766919	0.037455411	-0.197614954	-0.206154957	0.060235107	-0.070624046	-0.367912734	0.107385674	0.212343885	-0.256006205	-0.133316935
PA1792_at	0.089448459	0.132290856	0.155441038	-0.088679988	0.052313424	0.078166801	0.491185986	-0.161545327	0.170121758	-0.005741429	0.152809878	0.033499556	-0.231665229	-0.07238525	-0.008050084	0.401864415	-0.019446423	0.12890767
PA3896_at	-0.006123198	-0.153995383	0.023830072	-0.282771435	0.118665689	-0.063432692	0.298616131	-0.114788095	0.037020981	0.068313027	-0.222620548	-0.190803414	-0.188821753	-0.288523944	-0.066899726	0.270442915	0.101936841	-0.165073535
PA3778_at	0.087575532	-0.316355369	-0.233630528	0.156962833	-0.178755464	-0.202402312	0.211616887	0.105939222	0.155366646	0.108926056	-0.091871473	-0.386986867	0.036092078	-0.199226803	-0.134409033	0.046232414	-0.138148789	0.005714182
PA2122_at	-0.34325979	-0.44984985	0.015033244	-0.028190645	0.267260071	-0.282675352	0.448896426	0.067099775	0.1469946	0.193919557	-0.397476714	-0.027407036	-0.720889148	-0.382602999	-0.228348658	0.792391477	-0.052852757	0.124417029
PA4603_at	0.288449867	-0.304403446	-0.014763353	0.140528354	0.318340192	-0.062343382	0.194698425	-0.4851663	0.60419872	0.10662972	0.06772899	0.116812587	-0.313505254	-0.10491685	-0.00868411	0.360337047	-0.021263044	-0.066267179
PA5535_at	0.025843715	-0.302338364	0.004433345	-0.386271649	0.208870517	-0.408567362	0.094432879	-0.072756342	0.61520123	-0.30516925	-0.080137033	-0.16745631	-0.223361759	-0.235628248	0.002705873	0.546165755	-0.029305603	-0.272237937
PA3960_at	0.013998103	-0.301720145	-0.167648419	0.014219375	0.196523477	0.215206825	0.076312465	-0.147654269	0.149067852	0.091107464	0.123119819	-0.031442217	-0.034277304	-0.462903811	0.001103707	0.372111929	-0.186128053	-0.368614531
PA0392_at	0.031692834	-0.025719461	-0.070065543	0.043329627	0.206901501	0.520133294	0.468491896	-0.279859849	0.12309977	0.360255532	0.448053553	-0.322812009	-0.334956031	-0.424240838	-0.548555923	0.787944504	0.259874101	0.248132159
PA1194_at	0.200303384	0.369083706	0.087267675	-0.065923595	-0.06682151	0.371028649	0.331493937	-0.100230457	0.054702205	0.569502396	-1.153486481	1.012965777	-0.498045255	0.13168129	-0.051815059	0.655899879	0.049853458	-0.079964754
PA3073_at	0.096714623	-0.125768871	-0.127863305	0.222124075	0.646500911	-0.343869203	0.333468211	-0.829292664	0.44296925	-0.066105283	-0.191448292	-0.311477892	-0.185482303	-0.171579863	-0.086944755	0.331489708	0.423171826	0.02424987
PA3730_at	-0.106613464	-0.055817215	-0.246660659	-0.786734532	0.206178598	0.182490774	0.229410919	-0.025867965	-0.33510544	0.239161306	-0.364516014	0.285563214	-0.525723297	-0.908456075	-0.515884933	-0.011111385	0.459871048	-0.147370941
PA0054_at	-0.146328693	-0.137889919	-0.244598833	-0.176847682	0.664642837	0.255559285	0.229741336	-0.088317502	-0.243608356	0.292111621	-0.574750194	-0.001466619	-0.060703365	-0.421251514	-0.045729609	0.616890526	-0.112266232	-0.130414881
PA3977_hemL_at	0.038302329	0.155516717	-0.108491305	0.298638429	0.117171953	0.5264168	0.343924952	-0.101463802	-0.246288435	0.243539096	-0.39635229	-0.467107799	0.049067213	-0.212918035	0.328530234	0.845113148	0.089406617	-0.006212304
PA4281_sbcD_at	-0.271086999	0.104353123	0.039167036	-0.61555142	0.590926154	-0.342818738	0.309183396	0.325580652	-0.237607407	0.274977972	-0.221613837	-0.079959299	-0.754167273	-0.523151089	-0.174544676	0.467933824	0.034646083	0.326148205
PA5447_wbpZ_at	0.22355899	-0.188190404	-0.135028701	-0.074355387	0.116678193	-0.436568733	-0.015855134	-0.643363936	0.492910045	-0.441571843	-0.310695442	-0.196868316	-0.34378068	0.00759025	-0.145332118	0.643928334	-0.664780469	0.237814169
PA3297_at	-0.11386432	0.063342049	0.149317612	0.337832333	0.678112002	-0.424585899	-0.010524266	-0.121368123	-0.048918918	0.116632591	-0.067675601	-0.414244109	-0.1101832	-0.191488282	0.079619372	0.541973331	-0.077975148	0.078392726
PA4401_at	0.169001069	-0.005382472	-0.211413135	-0.129253477	-0.398730521	0.470933745	0.515440875	-0.067049388	-0.474186105	-0.011275477	-0.211704687	-0.237803	-0.070869793	-0.231618697	0.055505601	0.057400575	0.102181671	-0.137284135
PA3536_at	0.536421283	-0.213522301	-0.163499576	-0.531908592	0.561270665	-0.491954474	0.245328399	-0.250496007	0.322213585	-0.103746652	-0.465501067	-0.461607542	0.296805347	0.050593506	-0.0958701	0.150665477	-0.079621608	0.166972242
PA4933_at	0.312541021	-0.059375524	-0.134508776	-0.766544164	1.007691028	-1.961729716	0.269526837	-0.199734745	1.547364848	-0.331971502	-0.565418601	0.236765064	-0.380059638	-0.014594241	0.097110826	0.630724224	-0.045448019	-0.167873396
PA4481_mreB_at	0.56207212	0.849947286	0.419711365	0.373420831	1.160606313	-1.409518842	-0.355522318	-1.397736952	0.441041392	0.308862681	-0.158884402	-0.149236045	0.391792603	-0.450478717	-0.204890518	0.235863653	0.030516452	0.082623449
PA2956_at	0.355678841	0.187216076	0.320442567	-0.131703114	-0.212684623	-0.060756686	0.184838321	-0.614714168	0.177734381	0.418521354	-0.779853146	0.211188073	0.052472358	-0.064595182	0.231235978	-0.057581028	0.061297484	-0.424686459
PA2987_at	0.4827484	0.117326225	0.062321543	-0.07627731	-0.04366998	0.523610745	0.132188146	-0.395746653	-0.106291578	0.348170812	-0.741262949	-0.527306181	0.169284272	-0.060651663	0.294672106	0.416795888	0.201714394	0.03631025
PA3045_at	0.183524901	-0.327523521	-0.143788094	-0.350705192	0.230404429	0.016474429	0.477307691	0.096889988	0.241231345	0.272175832	0.022807053	0.09238879	-0.294180514	-0.475117339	0.06491076	0.711615342	-0.290348002	-0.241170441
PA0988_at	0.385287797	-0.081756891	-0.237294401	-0.239824867	0.155066306	-0.65869793	0.128923938	0.230195978	0.002165977	0.151059798	-0.361053847	-0.232391157	-0.070105642	-0.662736925	0.049718584	0.638686536	-0.503489727	0.111936008
PA3409_at	-0.046687353	-0.403679123	-0.183736637	-0.300198219	-0.229173841	0.278814989	0.305182206	0.209311507	0.059446837	-0.177842975	0.071244891	0.173263177	-0.246714995	-0.190291829	-0.186725278	0.17926418	0.016058993	-0.512959256
PA0137_at	0.135069558	-0.006558789	0.006054237	-0.119618458	0.019103805	0.137644229	0.174982481	-0.0470942	0.241266173	0.246379215	-0.011556288	0.115456655	-0.093642186	-0.252698668	-0.048148067	0.056944247	-0.060114281	0.023273087
PA5545_at	0.041030842	-0.508352594	-0.337678565	-0.668522884	-0.914434132	0.428661017	0.832670804	-0.140265732	0.665400548	-0.143448139	-0.237793861	-0.073008246	-0.69181284	-0.558004236	-0.193634114	0.774376199	-0.117829916	0.074358811
PA3097_xcpX_at	-0.279342573	-0.106777016	0.034296278	-0.035215352	0.532790261	-0.794702817	0.491399738	0.076724789	0.496219301	0.390220106	-0.525448731	0.394437665	-0.618320298	-0.530194229	-0.123741285	0.498717583	0.00238739	0.3617049
PA0014_at	0.17865313	-0.204858792	0.123551061	-0.198822728	0.182252769	-0.152524972	0.320049351	-0.014043786	0.261279658	0.176225195	-0.296303437	0.104507107	-0.048428092	-0.357533169	-0.197149565	0.84149913	-0.018678443	-0.275246139
PA0930_at	0.136982288	-0.131037342	0.111695057	-0.130463967	0.201434594	-0.019554734	0.15055078	0.300249881	0.172381533	0.282199342	0.339018921	0.471334286	-0.345921428	-0.441142658	-0.130339687	0.742473572	-0.354660547	-0.337510911
PA0931_at	-0.058826399	-0.151770077	-0.023893901	-0.165073745	0.418016956	-0.054245226	0.075262944	0.233440638	0.30421797	0.192884192	-0.096707682	0.51477106	-0.353200623	-0.383164758	-0.167075362	0.672528741	-0.131471208	-0.238623653
PA5193_yrfI_at	-0.074783738	0.225593793	0.110980603	0.195340478	0.723030767	-0.738087557	0.133237959	-0.416682093	0.206708289	0.19080593	-0.648980379	-0.158715489	0.115816037	-0.263133326	0.057972832	0.394766045	-0.246599568	0.354218531
PA2056_at	-0.047277244	-0.157465426	-0.093779873	-0.307301729	-0.070285248	0.145733822	0.129957399	-0.022484014	-0.053229699	0.083542454	-0.433325341	0.017503921	-0.1006738	-0.148912731	0.125649108	0.174118998	-0.225507392	-0.537748033
PA2617_aat_at	0.082787884	0.019465689	0.239912908	0.274267705	0.21199682	0.079503397	0.327734136	-0.185368393	-0.113670441	0.139791736	-0.049693884	-0.155934244	0.057667748	-0.142534005	0.041479203	0.644065625	-0.061395309	-0.106840288
PA3746_ffh_at	-0.231075282	-0.023463083	0.52377532	0.179656349	0.518161131	-0.380555166	0.302994268	-0.755265993	0.479804305	0.202495737	-0.150701829	-0.217653886	-0.161406809	-0.273380068	-0.07264546	0.633474878	-0.13180504	0.214620565
PA4783_at	0.32016214	-0.112269565	-0.053400503	-0.129430728	0.552391296	-0.196919683	0.143241016	-0.170148324	0.056158878	-0.009754983	0.055922095	0.017608241	-0.332143212	-0.354078896	-0.200016487	0.285696629	0.246408451	0.125513495
PA1382_at	0.04495436	0.198615861	0.061404652	-0.283316673	0.564820712	-0.178295337	0.117842278	0.038756699	0.369734215	0.390292973	0.387360069	-0.047316665	-0.271477646	-0.332929337	-0.097218906	0.429964261	-0.150451876	0.051110945
PA5337_rpoZ_at	0.062551011	0.334568328	0.23893612	-0.079769749	-0.113807186	0.037171901	0.423556535	-0.260288673	-0.025328626	0.071739183	-0.07899684	-0.054498408	-0.523342374	-0.292967324	0.136420017	0.719163549	-0.385614558	0.449958264
PA0802_i_at	-0.043198209	-0.453705946	0.040845052	-0.32026584	-0.150954519	0.055989066	0.15091924	0.727359236	0.297184548	0.344393166	-0.49960094	0.272603452	-0.293236978	-0.403324079	-0.246536819	0.850561033	0.073845943	-0.371712297
PA3745_rpsP_at	0.640668669	0.816948918	0.180691165	-0.091054266	1.203785614	-1.77556603	-0.233286522	-1.220466955	0.914450496	-0.146667974	-0.399115838	-0.333548856	0.324783414	-0.053465048	0.434196167	0.365496592	-0.528321979	0.195137108
PA0227_at	-0.450715418	-0.29443763	0.002070557	0.013346209	-0.071768391	0.273428961	0.120661954	0.316532066	0.476074143	0.151904539	0.079739008	0.474181281	-0.279377856	-0.2913761	-0.355899411	0.29736856	-0.169774115	-0.100559598
PA1320_cyoD_at	-0.040408066	-0.356212721	-0.017811276	-0.117530599	0.017286993	0.067971858	0.267369526	-0.025265089	0.319329569	0.300814474	0.215919298	0.511534706	-0.683964124	-0.719314696	-0.715692092	1.013107172	0.053617516	-0.440675553
PA0277_at	-0.26587529	0.258024822	-0.109916564	-0.290041723	0.417459999	-0.434322668	0.313729606	0.336704231	-0.415309804	0.23240951	-0.779540075	0.76572104	-0.401727764	-0.452081515	-0.40421069	0.318554987	0.048611068	-0.098255899
PA4338_at	0.034090138	0.184852102	-0.0181896	-0.277421331	-0.560207877	0.750323227	0.254504606	-0.134385856	-0.352091926	-0.104468205	-0.457858318	-0.242544727	-0.253047236	-0.072970241	0.192077904	0.294241624	0.248571275	-0.304137471
PA0872_phhA_at	0.321109745	-0.067564091	0.094414383	-0.675977172	-0.573812105	0.240981161	0.680843424	0.273102832	0.039483135	-0.330336262	0.260897926	-0.013553989	-0.655003407	-0.172670829	-0.178309437	1.067213045	-0.224001465	-0.004298678
PA2627_at	0.000770588	0.096391916	0.315023216	0.501497735	0.402846758	-0.121663598	0.203786009	-0.107853945	0.112122335	0.401303099	-0.098408386	-0.44437986	-0.1378772	-0.19307273	0.370743522	0.596525584	0.025373163	0.298861077
PA0116_at	-0.083439799	-0.511054694	0.108431333	-0.18152455	0.007158567	-0.002577273	-0.147210223	-0.100571388	-0.063936908	-0.109283733	-0.094524404	-0.225149395	-0.036620524	-0.37913216	-0.480653934	-0.079269963	-0.119033596	-0.035238904
PA0648_at	0.109680668	0.483599592	-0.084800356	-0.184595255	0.352710345	-0.16073787	-0.243273079	0.223316079	-0.417281421	0.358229519	-0.256780728	-0.323102012	-0.179385009	-0.607224734	-0.350826877	0.343994366	0.055117013	0.454268234
PA2453_at	0.566937955	0.682469517	0.509483608	-0.634471402	-0.472172831	-0.361387905	1.760254662	0.121941979	0.141177662	-0.264185017	-0.396219452	-0.251408358	0.388468087	0.631002781	0.944256635	0.274885499	-0.105970155	0.508579204
PA4934_rpsR_at	0.545054013	0.296710162	-0.100494689	-0.444265165	1.140505487	-2.160414417	0.317054176	-0.19671586	1.766297795	-0.056593572	-0.366652989	0.419970914	-0.419107361	-0.202745467	-0.066677786	0.595473308	0.367312629	0.307819738
PA0714_at	0.055686093	-0.309087576	0.157447433	0.17243286	0.528341727	-0.415590998	0.70643063	-0.126982179	-0.013129994	-0.2393179	0.058488436	0.253147134	-0.102425441	-0.106961426	0.043362391	0.400626009	-0.103929654	-0.033183902
PA3502_at	-0.002986472	-0.307994513	-0.032351369	0.061953619	-0.13053972	0.437427632	0.074543723	-0.108695819	0.081637402	0.079364317	-0.089263308	0.221726142	-0.289005541	-0.122421543	-0.380570537	0.546345563	-0.308205464	-0.171529155
PA3231_at	0.135138449	-0.443725214	-0.0597356	-0.377417093	-0.399552432	0.003173613	0.184951436	0.075089613	0.993732686	0.17248183	0.12907203	0.378394276	-0.360214356	-0.390722066	-0.057862591	0.925509168	-0.698431333	-0.577555337
PA5534_at	0.079484099	-0.083211065	0.18470417	0.030974234	0.275475165	-0.126671069	0.079939883	-0.204947417	0.351436468	0.206614155	-0.146516189	0.024814057	0.04983295	-0.233039939	-0.288482092	0.491782089	-0.112316039	0.000941834
PA2998_nqrB_at	0.346639988	0.137266973	0.141269081	0.151825375	0.292690613	-0.731818919	0.403748365	-0.396921435	0.255448724	-0.097030482	-0.49981387	-0.069038585	0.103987688	-0.132960469	0.231444326	0.672503289	0.044499109	-0.249851013
PA2296_at	-0.105524874	-0.269132519	-0.012695623	0.037969115	0.096240651	0.276265182	0.037318557	0.137801257	0.499788967	0.061854941	-0.107991742	0.354286337	-0.108572878	-0.26486288	-0.102213925	0.374261755	-0.029146346	-0.077468783
PA5172_arcB_at	0.169129107	0.35518898	0.455255516	-0.296454621	0.022081196	0.232731633	0.462418491	-0.170451032	0.219925859	0.384795125	-0.06642675	-0.665787496	0.279202196	0.708965234	0.8473408	0.13222198	-0.636560387	-0.132834216
PA4782_at	-0.072991824	0.008739998	-0.067386729	-0.101222534	0.376554763	-0.218595601	0.226665587	0.20433382	0.282427132	0.204184823	-0.168351245	0.177967309	-0.192560698	-0.201661145	-0.411309369	0.535312995	0.235007418	-0.139406442
PA3110_at	0.317490142	0.321467817	0.11916721	-0.105854018	0.674059734	-0.845404405	0.019235996	-0.668934453	0.81821423	0.229327496	-0.682696293	-0.234689602	0.147309594	-0.221314338	0.226201938	0.395020823	0.241776899	-0.051315133
PA3892_at	0.196241993	-0.572078888	-0.071624065	-0.090842474	-0.299939091	0.115040688	0.317966931	0.155383156	0.219578669	0.171289404	-0.220844465	0.712670933	-0.913700639	-0.541354882	-0.53895777	0.410887562	0.484464793	-0.196587787
PA4805_at	-0.089360626	-0.25874357	-0.064613641	0.043030631	0.366851919	0.105163784	0.17800676	0.002939201	0.213874296	0.193420921	0.216524275	0.309071337	-0.309948449	-0.370782207	-0.071068217	0.469455658	-0.079356603	-0.462664188
PA4472_pmbA_at	0.400430405	0.084438965	0.168558218	-0.298471949	-0.152467944	0.131973959	0.169275754	-0.964273777	0.455527349	0.266192556	-0.402458799	0.136826453	-0.485087647	-0.382980774	-0.212848255	0.291864251	0.139865581	0.041006623
PA3578_at	-3.162595366	-2.712583454	0.893119146	0.498562868	2.324429599	-0.905246225	0.644239269	0.667763775	0.877933151	0.125226764	0.090318292	0.286942454	-0.558081312	-0.913338369	-0.70251366	0.165039568	0.008516297	0.019492388
PA0215_at	-0.189220209	-0.178379496	-0.226928554	0.051747408	0.60066923	-1.01878691	0.239238841	0.361397747	0.550259662	0.348981064	-0.222454219	0.732151729	-0.209130036	-0.685022615	-0.48785217	0.593273442	-0.643593647	0.159162533
PA0248_at	-0.042853409	-0.305286066	0.011733792	-0.323035875	0.158278203	0.352022357	0.573052873	0.321669385	0.23457816	0.226303148	0.050006669	0.284867272	-0.112383417	-0.276157563	0.007940265	0.319656009	-0.071283236	-0.055280577
PA5162_rmlD_at	0.269195033	0.384028266	0.113904328	0.00425581	-0.381703786	0.006837739	0.286572302	-0.097454632	-0.092156034	0.226837487	-0.237106235	-0.234953355	-0.267767791	-0.288793244	-0.006873835	0.176660463	0.273719364	0.245244983
PA4938_purA_at	0.138313141	0.148017226	-0.050464583	-0.655545189	0.01508453	-0.569841979	0.321463367	0.074227263	0.705641914	0.189583499	-0.144564139	-0.450803373	-0.473165961	-0.343900978	-0.244743839	0.734174371	-0.068555352	0.319934824
PA2009_hmgA_at	-0.42456161	-0.611690539	-0.412200511	-0.584077781	-0.99530724	0.153917887	0.845426491	0.917792215	0.461265285	-0.276771932	-0.875459369	0.175242029	-1.443543844	-0.435244372	-0.138253812	2.488982085	-1.347642146	0.59028488
PA5226_at	0.428377423	-0.239428207	0.039146247	-0.643350253	0.597349632	-0.870656491	0.450486036	-0.059737102	0.278569812	-0.038451248	0.093231965	0.064770334	-0.542624976	-0.361080031	-0.493143819	0.757980295	0.053821353	-0.16985383
PA0962_at	0.208149137	0.239798584	-0.04174611	-0.193082269	0.726856429	-0.048605617	0.638709598	0.047687959	0.092882083	0.170990792	-0.080333557	-0.072542866	-0.097807656	-0.017421136	0.445706968	0.665057592	-0.313296303	0.353834103
PA0778_at	0.155552817	0.223051671	0.133634426	-0.240188484	0.046196937	-0.017275033	0.279350289	-1.224348846	0.553314228	-0.054326747	-0.11406832	-0.390438407	-0.606792246	-0.315446524	-0.187128304	0.295505391	0.366710346	0.29813802
ig_3546926_3547688_at	0.299951389	0.109826466	0.100192519	-0.160547047	0.445916403	-0.139055643	0.360877871	0.025276443	0.357761759	0.299295309	0.463083277	-0.035767887	-0.081088718	-0.361693087	-0.004092755	0.70893573	-0.106748985	-0.101082412
PA3609_potC_at	-0.051780332	-0.623660634	-0.086753177	-0.287322871	-0.29949629	0.181771537	0.224737288	0.366526259	0.375613801	-0.094924194	-0.241627104	-0.117936833	-0.116416935	-0.039758698	-0.132497146	-0.009467922	0.191530549	-0.258686096
